Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:5XRHGXut00SrJUFmcn2lQF,All The Right Moves,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:2pLAOZiilrhOrTQNqrF8qr,Waking Up,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,1/1/2009,https://i.scdn.co/image/ab67616d0000b27377a7bd558d81172446e525bb,1,2,238000,https://p.scdn.co/mp3-preview/a517dd8ee53816b6eea014fdc6fcb5ce84325ea2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:7yCPwWs66K8Ba5lFuU2bcx,All The Small Things,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:5qt11cWjSs5Gbqj2Wyfu38,Enema Of The State,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,1/1/1999,https://i.scdn.co/image/ab67616d0000b273645606c85724da85f15f6dee,1,8,168000,,FALSE,2,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:0SuLAslEMFZAXf0SwY7syi,All Time Low,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,spotify:album:2jJReDZqTuAxr4R0ItimZc,The Human Condition,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,6/10/2016,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,1,3,217603,https://p.scdn.co/mp3-preview/9db7db8adf314ab46da51b064b9f5519a72d82c6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:1o3BiqN7TPPLlvLC1TnXMX,ALONES,spotify:artist:2XhA8BOHxO5NwbY6q3W8mD,Aqua Timez,spotify:album:6ldcc84Gd30XbA9xUJgkQ0,10th Anniversary Best Blue,spotify:artist:2XhA8BOHxO5NwbY6q3W8mD,Aqua Timez,2006,https://i.scdn.co/image/ab67616d0000b273b04ffd27c3941b643cb10cb2,1,2,259933,,FALSE,7,spotify:user:piano_l0rd,2020-09-17T15:10:16Z
spotify:track:2wqaekenSQZm7hxQOYt8oE,Am I Wrong,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,spotify:album:1uaIXmroQAjO7DB6zZPcpV,Am I Wrong,spotify:artist:0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,1/21/2014,https://i.scdn.co/image/ab67616d0000b273ba6c02b123a11ca175b5e42c,1,1,247520,https://p.scdn.co/mp3-preview/7117791839306bb01d05ad87ed275f9a9cebd2e6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:0Hl7Z3TIEgY0JSbQNDM4ZA,America,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:1rzDtYMpZDhRgKNigB467r,Night Visions (Deluxe),spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,9/4/2012,https://i.scdn.co/image/ab67616d0000b273a8f95e7f840c11edfa6cc3bd,1,15,272680,https://p.scdn.co/mp3-preview/b55114d8f0553cf2d2a6565efa7ecf1da5d39844?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,spotify:user:piano_l0rd,2020-04-27T18:52:35Z
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:5dN7F9DV0Qg1XRdIgW8rke,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,9/21/2004,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,1,1,176346,https://p.scdn.co/mp3-preview/2d63c6b93eb7a6af1018472d0f0a93a924fef412?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81,spotify:user:piano_l0rd,2020-12-04T01:15:31Z
spotify:track:77FGTjA70Tvo3WTdsBSAUJ,Angels Among Us,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,Alabama,spotify:album:1jafIRrPVaBkcwl3TC0C8T,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,Alabama,1980,https://i.scdn.co/image/ab67616d0000b273d1a727940d3fb3802a3a49e1,2,18,247533,https://p.scdn.co/mp3-preview/3fa8bc0b46c560469f688cef16df3e9f224ea062?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,52,spotify:user:piano_l0rd,2020-12-25T20:14:33Z
spotify:track:4qjscZh4jfhkpcQG4ZQfi2,Animal,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,spotify:album:1ja2qzCrh6bZykcojbZs82,Hysteria,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,8/3/1987,https://i.scdn.co/image/ab67616d0000b27343511b8c20112757edddc7ba,1,3,244560,https://p.scdn.co/mp3-preview/1fe3308c45e3262d8afdaaaca6ea1d524dfa50e6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:71SvEDmsOwIWw1IozsZoMA,Any Way You Want It,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,spotify:album:2OyVtIEp7O7a6o82DF4Ba5,Departure,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,1980,https://i.scdn.co/image/ab67616d0000b2737e8045e318486885fe243817,1,1,201693,https://p.scdn.co/mp3-preview/17d711fcd526a218c0ba9d0c7c957733afa91c2c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:piano_l0rd,2021-10-06T17:57:59Z
spotify:track:1NrJYpdAi7uosDRPmSYrsG,Apologize,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:2KSpGeDoNjqCKg6HL8LAyI,Dreaming Out Loud,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,1/1/2007,https://i.scdn.co/image/ab67616d0000b27334ef81d1ff3b4682a4e97f70,1,4,208106,https://p.scdn.co/mp3-preview/57fc66eb630c0b39fffdc0322e0f5a8ce2d7e89d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:3cdOKkDoqa3GtlElaFy58j,Arcade,spotify:artist:5Q9Cy7GYIA023DSWl79uKT,Recursive Resonance,spotify:album:7EMNPeJxjQs5uh6QPoPIWn,Arcade,spotify:artist:5Q9Cy7GYIA023DSWl79uKT,Recursive Resonance,4/30/2020,https://i.scdn.co/image/ab67616d0000b273997062ad933d76ddce1803a0,1,1,273600,https://p.scdn.co/mp3-preview/dc6b32ee65ee479aa37d7a2a218e40957e2f1608?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,spotify:user:piano_l0rd,2021-04-23T01:32:11Z
spotify:track:2glGP8kEfACgJdZ86kWxhN,Are You With Me - Radio Edit,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,spotify:album:57AJ70IWVE0pmPwNYBa4PT,Less Is More,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,10/21/2016,https://i.scdn.co/image/ab67616d0000b27354ccfd097ec3c9335d030cdc,1,12,138013,https://p.scdn.co/mp3-preview/08b249aac7bfc86b8a316e6b673a2120245eb65f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:1694H53WICJmELXeC7KDFJ,Art Is an Explosion (Deidara's Theme),spotify:artist:540LtyqmL7qc610s1PWWv2,SHWEXX,spotify:album:2UC59qEEO3fPTRqxWgBoob,Art Is an Explosion (Deidara's Theme),spotify:artist:540LtyqmL7qc610s1PWWv2,SHWEXX,11/8/2019,https://i.scdn.co/image/ab67616d0000b2738b3047fe72b62cda3f87f92c,1,1,205365,https://p.scdn.co/mp3-preview/c583f7eec925187d84f566ef77e0da709a665971?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,15,spotify:user:piano_l0rd,2022-04-10T18:54:20Z
spotify:track:7oGwQOTkMB9Sk3DIKJLd5F,Baby I'm Yours - feat. Irfrane,spotify:artist:0iui2Be5CP8EWxvHYsVspL,Breakbot,spotify:album:5i0gpUvEkQtwHWVkqh7MZK,By Your Side,spotify:artist:0iui2Be5CP8EWxvHYsVspL,Breakbot,12/11/2012,https://i.scdn.co/image/ab67616d0000b27367deeb507eb67cf619b5cbde,1,10,215786,https://p.scdn.co/mp3-preview/de72af64bc6e110332cda21fabd22ef095f2f360?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:20UmN4SBsnqwVoaWdCOrsK,Back Home (feat. Common & Styles of Beyond),"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:2GHclqNVjqGuiE5mA7BEoc, spotify:artist:5bf6yYgHODBW5EreBZshpX","Fort Minor, Common, Styles Of Beyond",spotify:album:5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6xBZgSMsnKVmaAxzWEwMSD","Fort Minor, Mike Shinoda",11/21/2005,https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba,1,8,224600,https://p.scdn.co/mp3-preview/32f20e94210957ad62527ba3052ac4b20bc61855?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,36,spotify:user:piano_l0rd,2020-04-27T18:52:59Z
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:6mUdeDZCsExyJLMdAfDuwh,Back In Black,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,7/25/1980,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,1,6,255493,https://p.scdn.co/mp3-preview/41f8586f16bc642b45122e52041143789a8e00c0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,86,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:36vTL8WP4ZoD1bbUaW0V3E,Bad Company - 2015 Remaster,spotify:artist:5AEG63ajney2BoDXi0Vb84,Bad Company,spotify:album:4fuDpBLCt9ChDlqw48bj7p,Bad Company (Deluxe),spotify:artist:5AEG63ajney2BoDXi0Vb84,Bad Company,1974,https://i.scdn.co/image/ab67616d0000b2739adafd7f9d57380d1d0373af,1,5,288053,https://p.scdn.co/mp3-preview/5e6ce8cb67bfede3fbe23e00b94c09839a6f42d4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:0mUyMawtxj1CJ76kn9gIZK,Bad Day,spotify:artist:7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,spotify:album:4zhigAhPwqp43XVHBiVeQI,Daniel Powter,spotify:artist:7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,2/22/2005,https://i.scdn.co/image/ab67616d0000b273d5d74dc15f88ec6e02c7378d,1,3,233640,https://p.scdn.co/mp3-preview/10ef694e1fff6a49ee452460057b6810ac16838f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,78,spotify:user:piano_l0rd,2020-04-27T18:48:14Z
spotify:track:20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,spotify:album:0i9mOB6mPGqwVvtJEXiwPG,Green River,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,8/3/1969,https://i.scdn.co/image/ab67616d0000b2733efcd243aaa5638f55318f91,1,5,141600,https://p.scdn.co/mp3-preview/aa328626d3cff7fabce3a8fbfbf8acc9db57314f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),"spotify:artist:01QTIT5P1pFP3QnnFSdsJf, spotify:artist:5PjekOABtfU2Kwo0AHVmci","Lupe Fiasco, Guy Sebastian",spotify:album:5rCCCernTo6IwFwEZM4H53,"Food & Liquor II: The Great American Rap Album, Pt. 1",spotify:artist:01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,9/25/2012,https://i.scdn.co/image/ab67616d0000b2734b9f3b34399b7ae4cc7a45be,1,11,250320,https://p.scdn.co/mp3-preview/8539220c3c5f0550045fbb804f8a0e715c0d6e69?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:piano_l0rd,2020-05-04T22:37:47Z
spotify:track:0G5F2msfVO77xs7ql2RiTS,Beautiful Day,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:album:7k7aHoW1MGWWQR0KXvswkx,U218 Singles (Deluxe Version),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,1/1/2006,https://i.scdn.co/image/ab67616d0000b273a589a051c46a5ff41125e9d6,1,1,245706,,FALSE,0,spotify:user:piano_l0rd,2020-07-15T22:08:43Z
spotify:track:190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Justin Bieber, Nicki Minaj",spotify:album:70f70xLCpH7wHaVvB2oZT9,Believe (Deluxe Edition),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,6/15/2012,https://i.scdn.co/image/ab67616d0000b2736c20c4638a558132ba95bc39,1,10,227986,https://p.scdn.co/mp3-preview/20c90d8380554c42cef6bc58809148e77e2769e0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:5IHmCv6LwS3JxQYEV9rst9,Believe Me (feat. Bobo & Styles of Beyond),"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6rOwnhDy1nzmt6zEZG303Z, spotify:artist:5bf6yYgHODBW5EreBZshpX","Fort Minor, Bobo, Styles Of Beyond",spotify:album:5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6xBZgSMsnKVmaAxzWEwMSD","Fort Minor, Mike Shinoda",11/21/2005,https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba,1,10,222960,https://p.scdn.co/mp3-preview/ffe39b66690c5e7cb71af2633f2d0665dc9a285f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,spotify:user:piano_l0rd,2020-04-27T18:52:59Z
spotify:track:1NtIMM4N0cFa1dNzN15chl,Believer,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,spotify:album:51s30K7a36ORx6AAaPBRRY,Evolve,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,6/23/2017,https://i.scdn.co/image/ab67616d0000b2739cc9c2489710c634796e7f72,1,3,204346,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:5FZxsHWIvUsmSK1IAvm2pp,Best of You,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:album:2eprpJCYbCbPZRKVGIEJxZ,In Your Honor,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,6/14/2005,https://i.scdn.co/image/ab67616d0000b2736c44679425e2695001b35d72,1,3,255626,https://p.scdn.co/mp3-preview/a69f46100087aa4fae1c743b7c929618df9b60d9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,81,spotify:user:piano_l0rd,2020-05-23T19:50:02Z
spotify:track:0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,Kim Carnes,spotify:album:3iMwQk5yE0UDDKbLCdcxZA,Mistaken Identity,spotify:artist:5PN2aHIvLEM98XIorsPMhE,Kim Carnes,1/1/1981,https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8,1,1,228000,https://p.scdn.co/mp3-preview/7bade003a4b77ee65c8bc4d388e4810a88be40be?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:piano_l0rd,2020-04-27T18:51:39Z
spotify:track:7n1940b6kHcaEewFSZXnXa,Better Not (with Wafia),"spotify:artist:7wg1qvie3KqDNQbAkTdbX0, spotify:artist:0FL2d6iFFNAV3yBUbXjZ1U","Louis The Child, Wafia",spotify:album:21R2CiMVZH2MY514Sq2DIG,Kids At Play- EP,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,10/26/2018,https://i.scdn.co/image/ab67616d0000b27353c069027efd7447798e844d,1,3,222865,https://p.scdn.co/mp3-preview/78e769a7369004f366a68cff0ab3a8f6c1380e62?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:piano_l0rd,2020-04-27T18:47:59Z
spotify:track:1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Weezer,spotify:album:4D8A8M0NJjEdQhusawyeDz,Make Believe,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,Weezer,5/10/2005,https://i.scdn.co/image/ab67616d0000b273a9def696688b8353ad8511ad,1,1,196093,https://p.scdn.co/mp3-preview/b57976e9179e58b2efd7f4556e69a018e22e3673?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:piano_l0rd,2020-04-27T18:48:14Z
spotify:track:57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,spotify:artist:2cGwlqi3k18jFpUyTrsR84,The Verve,spotify:album:52AeC4gwbxDfFlLHgK1ByD,Urban Hymns (Remastered 2016),spotify:artist:2cGwlqi3k18jFpUyTrsR84,The Verve,9/29/1997,https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45,1,1,357266,https://p.scdn.co/mp3-preview/55943876e189fd62179474de05ca8572014ce649?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden,spotify:album:29sTacnS0qA9xri6YS8xLA,Superunknown (Deluxe Edition),spotify:artist:5xUf6j4upBrXZPg6AI4MRK,Soundgarden,3/9/1994,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,1,7,318586,https://p.scdn.co/mp3-preview/921fef9ac2edb63a66ed98837c475b0f133af0b7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:piano_l0rd,2020-04-27T18:53:12Z
spotify:track:4niaZ6UtX8sBW4ALzzaoJn,Bleach - Ichigo's Theme - Number One,spotify:artist:4TkCMPznXOjlsYLfzIU1rw,Geek Music,spotify:album:1ljL59A3XxsKozTdHUg1R3,Bleach - Ichigo's Theme - Number One,spotify:artist:4TkCMPznXOjlsYLfzIU1rw,Geek Music,9/10/2018,https://i.scdn.co/image/ab67616d0000b273634a966b249020dd44e0a134,1,1,283260,https://p.scdn.co/mp3-preview/a01e6e821d39801de9780b03d0595ba6331c625c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,spotify:user:piano_l0rd,2021-01-15T08:11:49Z
spotify:track:1CXffruI5PpH4KCd2M7Vp5,Bleach - Invasion - Main Theme,spotify:artist:4TkCMPznXOjlsYLfzIU1rw,Geek Music,spotify:album:0sXRYld1orM7qOzgYIi0ee,Bleach - Invasion - Main Theme,spotify:artist:4TkCMPznXOjlsYLfzIU1rw,Geek Music,8/27/2018,https://i.scdn.co/image/ab67616d0000b27324d391b7e6ed9e7852731b92,1,1,251250,https://p.scdn.co/mp3-preview/7bdf76f7c26e5d376ce89cfcd11b5f43d9afafcf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,48,spotify:user:piano_l0rd,2021-01-15T08:12:01Z
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:4yP0hdKOZPNshxUOjY0cZj,After Hours,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3/20/2020,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,1,9,200040,https://p.scdn.co/mp3-preview/579494c4709a8cc91687e487566c315dee104f9e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,94,spotify:user:piano_l0rd,2020-07-14T00:15:25Z
spotify:track:1mF2Hzbc3ovHetFstqMFOC,Bloc Party (feat. Mike Shinoda & Tak),spotify:artist:6fK2hnSgfRPxR6sL975XQS,Apathy,spotify:album:4ZE7AXNGWT15Del4luQRau,"Hell's Lost & Found: It's the Bootleg, Muthafuckas! Vol. 2",spotify:artist:6fK2hnSgfRPxR6sL975XQS,Apathy,11/4/2003,https://i.scdn.co/image/ab67616d0000b273475fd89c3a5683d65c063422,1,10,151360,https://p.scdn.co/mp3-preview/408dc4ba6874cfc8c70a79d26f53777852275878?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,47,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,spotify:album:7atJn49QvtOLiFxhQd2hp9,Blown Away,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,5/1/2012,https://i.scdn.co/image/ab67616d0000b27324e1589fb3eab8ae8831f388,1,2,240133,https://p.scdn.co/mp3-preview/ecf9ca8dfbd2d66243e85feac57f48aa752ce868?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0kPeZAyIhIfeZNrtfjJGDB,Bluebird,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,spotify:album:5Or2XM0Gjy6Y8qlaERqsSn,Wildcard,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,11/1/2019,https://i.scdn.co/image/ab67616d0000b273753e552f06e10a4987ea455b,1,8,209760,https://p.scdn.co/mp3-preview/05501958aa1af408d0bf2ca24915609428fa848c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,73,spotify:user:piano_l0rd,2021-01-24T01:30:35Z
spotify:track:0Rz1KXsP4bhGxs0ffySSSn,Blurred Lines,"spotify:artist:0ZrpamOxcZybMHGg1AYtHP, spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Robin Thicke, T.I., Pharrell Williams",spotify:album:0F2MMiljdGFIOIkImGVYoh,Blurred Lines (Deluxe),spotify:artist:0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,1/1/2013,https://i.scdn.co/image/ab67616d0000b273a8136b89b1903ef883ce3e77,1,1,263826,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:6lSr3iZTC144PKhvbPFzMp,Blurry,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,spotify:album:5DLx1IHDoyBHyjF4UggiSe,Come Clean,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,1/1/2001,https://i.scdn.co/image/ab67616d0000b2733c2bba46b66a3c8a83a53015,1,5,304000,https://p.scdn.co/mp3-preview/f242cb1b49a8ccdf99941e58ff5474d0488067c7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2022-01-21T00:55:09Z
spotify:track:5DooySfCD1xCJ49gQm9rx7,Boom,spotify:artist:6KO6G41BBLTDNYOLefWTMU,P.O.D.,spotify:album:4eUmncMYQRg0Ot29KKqbuk,Satellite (U.S. Version),spotify:artist:6KO6G41BBLTDNYOLefWTMU,P.O.D.,9/11/2001,https://i.scdn.co/image/ab67616d0000b27395741aa186187b05e0653245,1,3,190760,https://p.scdn.co/mp3-preview/d0a474f49ec8689f677e89a15736784e5e573326?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,spotify:album:0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,6/4/1984,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,1,1,278680,https://p.scdn.co/mp3-preview/2a0e4f36fe270aa0c811a7a906200c39c5520067?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,spotify:user:piano_l0rd,2020-04-27T18:49:47Z
spotify:track:3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,spotify:artist:1WRM9i067hd2ujxxi8FI3m,Steppenwolf,spotify:album:64q58AfjSrrX9Egp7Zryw8,Steppenwolf,spotify:artist:1WRM9i067hd2ujxxi8FI3m,Steppenwolf,1/1/1968,https://i.scdn.co/image/ab67616d0000b273e2aacda30b100cc33d523be0,1,5,212893,https://p.scdn.co/mp3-preview/8fa9cd4f2344ca1b2a0dc838c941b237bc761f96?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,spotify:user:piano_l0rd,2021-07-12T01:41:44Z
spotify:track:6hTcuIQa0sxrrByu9wTD7s,Born to Run,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,spotify:album:43YIoHKSrEw2GJsWmhZIpu,Born To Run,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,8/25/1975,https://i.scdn.co/image/ab67616d0000b273503143a281a3f30268dcd9f9,1,5,269920,https://p.scdn.co/mp3-preview/30b376fca46e5280893c5d34f967faf0ab93616e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,Break My Stride,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,spotify:album:2coqGqbnSCAy740mClWesA,I Don't Speak The Language,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,3/19/1983,https://i.scdn.co/image/ab67616d0000b2739824c6e084b02d24b2e22e94,1,1,184480,https://p.scdn.co/mp3-preview/03daa2dd003a0afcf5e6a0fa2bc7d5b4f1e24431?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:4kL66iksPrNaqzKYlzDgoa,Breaking News (with RAYE),"spotify:artist:7wg1qvie3KqDNQbAkTdbX0, spotify:artist:5KKpBU5eC2tJDzf0wmlRp2","Louis The Child, RAYE",spotify:album:21R2CiMVZH2MY514Sq2DIG,Kids At Play- EP,spotify:artist:7wg1qvie3KqDNQbAkTdbX0,Louis The Child,10/26/2018,https://i.scdn.co/image/ab67616d0000b27353c069027efd7447798e844d,1,2,213245,https://p.scdn.co/mp3-preview/c568d0d5d5629b5178f5a51ca0a3ad7634086292?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:piano_l0rd,2020-04-27T18:47:59Z
